Client Id,Sessions,Avg. Session Duration,Bounce Rate,Revenue,Transactions,Goal Conversion Rate
1609932463.1490303120,1,00:00:00,100.00%,$0.00,0,0.00%
1614025840.1489422174,1,00:00:00,100.00%,$0.00,0,0.00%
1618463898.1489983217,1,00:00:00,100.00%,$0.00,0,0.00%
1619261563.1457162240,1,00:02:40,0.00%,$0.00,0,0.00%
1624395442.1490469996,1,00:00:00,100.00%,$0.00,0,0.00%
1624884642.1486774879,1,00:00:00,100.00%,$0.00,0,0.00%
1626928448.1423620393,1,00:00:00,100.00%,$0.00,0,0.00%
1627428248.1484607427,1,00:00:00,100.00%,$0.00,0,0.00%
1627870195.1490339992,1,00:00:00,100.00%,$0.00,0,0.00%
1628747479.1490399888,1,00:00:22,0.00%,$0.00,0,0.00%
1629473020.1490554270,1,00:00:29,0.00%,$0.00,0,0.00%
1630358043.1490055934,1,00:00:00,100.00%,$0.00,0,0.00%
1633651577.1490557928,1,00:00:00,100.00%,$0.00,0,0.00%
1636220690.1490045240,1,00:00:39,0.00%,$0.00,0,0.00%
1636403901.1490321107,1,00:00:00,100.00%,$0.00,0,0.00%
1637075021.1490043093,1,00:00:00,100.00%,$0.00,0,0.00%
1643290869.1490130417,1,00:02:26,0.00%,$0.00,0,0.00%
1648057705.1477567660,1,00:00:00,100.00%,$0.00,0,0.00%
1648391119.1475445005,1,00:00:00,100.00%,$0.00,0,0.00%
1650955783.1489999368,1,00:00:00,100.00%,$0.00,0,0.00%
1653414376.1490107928,1,00:00:49,0.00%,$0.00,0,0.00%
16549033.1490584770,1,00:05:26,0.00%,$0.00,0,0.00%
1655495333.1490121087,1,00:00:46,0.00%,$0.00,0,0.00%
1655887374.1490291001,1,00:01:16,0.00%,$0.00,0,0.00%
1659910796.1490364796,1,00:01:30,0.00%,$0.00,0,0.00%
1661379717.1482052259,1,00:00:00,100.00%,$0.00,0,0.00%
1667017608.1488007278,1,00:01:34,0.00%,$0.00,0,0.00%
1667018387.1490104379,1,00:00:00,100.00%,$0.00,0,0.00%
1667077700.1490044427,1,00:00:39,0.00%,$0.00,0,0.00%
1667133265.1443892834,1,00:00:50,0.00%,$0.00,0,0.00%
1669548664.1490306025,1,00:00:00,100.00%,$0.00,0,0.00%
1670074354.1490357114,1,00:02:05,0.00%,$0.00,0,0.00%
1671003062.1479838023,1,00:01:32,0.00%,$0.00,0,0.00%
16719697.1489208254,1,00:11:09,0.00%,$0.00,0,0.00%
1674003936.1472615758,1,00:00:00,100.00%,$0.00,0,0.00%
1674479857.1490216904,1,00:05:08,0.00%,$0.00,0,0.00%
167569208.1490484641,1,00:00:00,100.00%,$0.00,0,0.00%
1678612114.1490244290,1,00:00:00,100.00%,$0.00,0,0.00%
1679332279.1490553312,1,00:00:00,100.00%,$0.00,0,0.00%
1679382081.1490423907,1,00:00:00,100.00%,$0.00,0,0.00%
1679429328.1490203371,1,00:00:00,100.00%,$0.00,0,0.00%
1687493887.1490426895,1,00:00:00,100.00%,$0.00,0,0.00%
1689377613.1490414792,1,00:00:00,100.00%,$0.00,0,0.00%
1693648830.1488702723,1,00:00:00,100.00%,$0.00,0,0.00%
1695079129.1490535969,1,00:00:36,0.00%,$0.00,0,0.00%
1695886298.1486073586,1,00:00:29,0.00%,$0.00,0,0.00%
1698971885.1360506171,1,00:00:00,100.00%,$0.00,0,0.00%
169898094.1490536368,1,00:00:00,100.00%,$0.00,0,0.00%
1699302218.1489750332,1,00:00:00,100.00%,$0.00,0,0.00%
1701597986.1490013584,1,00:00:00,100.00%,$0.00,0,0.00%
1702614026.1490199079,1,00:00:00,100.00%,$0.00,0,0.00%
1703853356.1490493743,1,00:03:01,0.00%,$0.00,0,0.00%
1705431727.1480203272,1,00:00:00,100.00%,$0.00,0,0.00%
170547751.1489921265,1,00:00:00,100.00%,$0.00,0,0.00%
1711247660.1490120735,1,00:00:00,100.00%,$0.00,0,0.00%
1715209996.1490216405,1,00:00:00,100.00%,$0.00,0,0.00%
1720263838.1490303776,1,00:00:00,100.00%,$0.00,0,0.00%
1721063787.1490222934,1,00:00:00,100.00%,$0.00,0,0.00%
1721622582.1490368818,1,00:06:16,0.00%,$0.00,0,0.00%
172308464.1448146283,1,00:00:00,100.00%,$0.00,0,0.00%
1727522478.1475170581,1,00:00:00,100.00%,$0.00,0,0.00%
1728791578.1490583046,1,00:00:00,100.00%,$0.00,0,0.00%
1730017876.1490205192,1,00:01:26,0.00%,$0.00,0,0.00%
1730919731.1490437222,1,00:00:00,100.00%,$0.00,0,0.00%
1731085664.1478924919,1,00:01:07,0.00%,$0.00,0,0.00%
1732459305.1490130536,1,00:04:32,0.00%,$0.00,0,0.00%
1733235781.1485907415,1,00:00:00,100.00%,$0.00,0,0.00%
1733477728.1490173524,1,00:00:00,100.00%,$0.00,0,0.00%
1734098534.1489166885,1,00:00:00,100.00%,$0.00,0,0.00%
1734397131.1487965129,1,00:00:00,100.00%,$0.00,0,0.00%
173522137.1490156985,1,00:00:23,0.00%,$0.00,0,0.00%
1741963361.1490050071,1,00:05:17,0.00%,$0.00,0,0.00%
1752290882.1490001547,1,00:00:00,100.00%,$0.00,0,0.00%
1752327791.1490211647,1,00:00:40,0.00%,$0.00,0,0.00%
175299679.1478271862,1,00:00:00,100.00%,$0.00,0,0.00%
1753079105.1471890486,1,00:00:00,100.00%,$0.00,0,0.00%
1755929920.1490039904,1,00:06:40,0.00%,$0.00,0,0.00%
1758548023.1490243724,1,00:00:00,100.00%,$0.00,0,0.00%
1761467356.1468500514,1,00:00:00,100.00%,$0.00,0,0.00%
1766167486.1486050880,1,00:00:00,100.00%,$0.00,0,0.00%
1766870113.1490398558,1,00:01:12,0.00%,$0.00,0,0.00%
1767756285.1489787105,1,00:00:00,100.00%,$0.00,0,0.00%
176787690.1490556638,1,00:00:12,0.00%,$0.00,0,0.00%
1771131461.1490359294,1,00:00:36,0.00%,$0.00,0,0.00%
1772708922.1490034833,1,00:00:00,100.00%,$0.00,0,0.00%
1773882611.1479400253,1,00:07:59,0.00%,$0.00,0,0.00%
1775603501.1489985688,1,00:00:00,100.00%,$0.00,0,0.00%
1777388254.1489109341,1,00:03:49,0.00%,$0.00,0,0.00%
1778043490.1446536727,1,00:00:21,0.00%,$0.00,0,0.00%
1778685893.1468177042,1,00:00:00,100.00%,$0.00,0,0.00%
178377369.1466869501,1,00:00:00,100.00%,$0.00,0,0.00%
1784850770.1490266216,1,00:00:00,100.00%,$0.00,0,0.00%
1786764353.1475183448,1,00:00:00,100.00%,$0.00,0,0.00%
1791275049.1490272315,1,00:05:10,0.00%,$0.00,0,0.00%
1791621652.1490586695,1,00:00:00,100.00%,$0.00,0,0.00%
1793306762.1490048958,1,00:00:00,100.00%,$0.00,0,0.00%
1793515266.1425064906,1,00:00:00,100.00%,$0.00,0,0.00%
1793604651.1490268894,1,00:00:00,100.00%,$0.00,0,0.00%
1796723322.1490028462,1,00:01:40,0.00%,$0.00,0,0.00%
1799528614.1485409654,1,00:00:00,100.00%,$0.00,0,0.00%
1799865210.1465720787,1,00:00:00,100.00%,$0.00,0,0.00%
1802634376.1490186541,1,00:00:00,100.00%,$0.00,0,0.00%
1804017146.1489752980,1,00:00:23,0.00%,$0.00,0,0.00%
1805231219.1490123259,1,00:00:00,100.00%,$0.00,0,0.00%
1805615673.1490367695,1,00:00:06,0.00%,$0.00,0,0.00%
1806142351.1488539066,1,00:00:00,100.00%,$0.00,0,0.00%
1810244722.1490543150,1,00:00:16,0.00%,$0.00,0,0.00%
1813033770.1487638938,1,00:00:30,0.00%,$0.00,0,0.00%
1814312430.1490147395,1,00:00:00,100.00%,$0.00,0,0.00%
1814515481.1489356871,1,00:28:51,0.00%,$0.00,0,0.00%
1816950620.1463426285,1,00:00:00,100.00%,$0.00,0,0.00%
1817232520.1490476683,1,00:01:39,0.00%,$0.00,0,0.00%
1820243577.1490428838,1,00:01:56,0.00%,$0.00,0,0.00%
182197121.1490363454,1,00:00:58,0.00%,$0.00,0,0.00%
1823784881.1485909183,1,00:00:12,0.00%,$0.00,0,0.00%
1824177123.1490201782,1,00:00:05,0.00%,$0.00,0,0.00%
1825955536.1490025601,1,00:00:44,0.00%,$0.00,0,0.00%
1827510993.1490123427,1,00:00:00,100.00%,$0.00,0,0.00%
1828958610.1490079034,1,00:00:00,100.00%,$0.00,0,0.00%
1831672872.1490433220,1,00:00:00,100.00%,$0.00,0,0.00%
1831938443.1484653047,1,00:00:00,100.00%,$0.00,0,0.00%
183215735.1486266646,1,00:00:00,100.00%,$0.00,0,0.00%
183264836.1490191515,1,00:00:00,100.00%,$0.00,0,0.00%
1834780119.1490573541,1,00:00:00,100.00%,$0.00,0,0.00%
1834937456.1488648005,1,00:00:00,100.00%,$0.00,0,0.00%
1835170516.1418853566,1,00:03:28,0.00%,$0.00,0,0.00%
1836220884.1490249641,1,00:00:20,0.00%,$0.00,0,0.00%
1839111657.1490539275,1,00:00:00,100.00%,$0.00,0,0.00%
1840619785.1490560241,1,00:00:00,100.00%,$0.00,0,0.00%
1841264543.1490026865,1,00:00:00,100.00%,$0.00,0,0.00%
1842176917.1490293747,1,00:00:35,0.00%,$0.00,0,0.00%
1846933032.1490082845,1,00:00:00,100.00%,$0.00,0,0.00%
184773096.1477197967,1,00:01:24,0.00%,$0.00,0,0.00%
1853597927.1473379573,1,00:00:51,0.00%,$0.00,0,0.00%
1856450174.1490562168,1,00:01:02,0.00%,$0.00,0,0.00%
185848803.1484161706,1,00:00:16,0.00%,$0.00,0,0.00%
1862561081.1490086778,1,00:00:46,0.00%,$0.00,0,0.00%
1869274316.1471809760,1,00:05:12,0.00%,$0.00,0,0.00%
1872473048.1459293222,1,00:06:53,0.00%,$0.00,0,0.00%
1873400394.1464357477,1,00:00:00,100.00%,$0.00,0,0.00%
1874537544.1455277331,1,00:00:00,100.00%,$0.00,0,0.00%
1875583755.1474607062,1,00:00:00,100.00%,$0.00,0,0.00%
1884074056.1490124500,1,00:00:00,100.00%,$0.00,0,0.00%
188407535.1479639502,1,00:00:00,100.00%,$0.00,0,0.00%
1884454818.1490458873,1,00:00:00,100.00%,$0.00,0,0.00%
1885361807.1488845013,1,00:00:00,100.00%,$0.00,0,0.00%
188565691.1490541086,1,00:00:00,100.00%,$0.00,0,0.00%
1885790432.1490475409,1,00:00:00,100.00%,$0.00,0,0.00%
1888030013.1478928129,1,00:09:13,0.00%,$0.00,0,0.00%
1888136941.1480887817,1,00:00:00,100.00%,$0.00,0,0.00%
1890068323.1488061933,1,00:03:04,0.00%,$0.00,0,0.00%
1896559893.1474223356,1,00:01:49,0.00%,$0.00,0,0.00%
1897697150.1490293345,1,00:00:00,100.00%,$0.00,0,0.00%
1898400777.1490049187,1,00:00:00,100.00%,$0.00,0,0.00%
1898646893.1490263716,1,00:00:00,100.00%,$0.00,0,0.00%
1899495126.1490082586,1,00:00:00,100.00%,$0.00,0,0.00%
1901783884.1486496751,1,00:00:42,0.00%,$0.00,0,0.00%
1903121715.1490376466,1,00:00:00,100.00%,$0.00,0,0.00%
1904374576.1471528412,1,00:00:00,100.00%,$0.00,0,0.00%
1907228455.1489997207,1,00:00:29,0.00%,$0.00,0,0.00%
1908516743.1490264920,1,00:00:06,0.00%,$0.00,0,0.00%
1908945209.1490096799,1,00:00:00,100.00%,$0.00,0,0.00%
191089034.1490585114,1,00:00:00,100.00%,$0.00,0,0.00%
1910930917.1490224621,1,00:00:00,100.00%,$0.00,0,0.00%
1913815069.1455887594,1,00:00:00,100.00%,$0.00,0,0.00%
1916739669.1490537691,1,00:00:51,0.00%,$0.00,0,0.00%
1917041899.1384712927,1,00:00:00,100.00%,$0.00,0,0.00%
1918397538.1490151625,1,00:00:00,100.00%,$0.00,0,0.00%
1923847747.1475309233,1,00:00:00,100.00%,$0.00,0,0.00%
1925461658.1490356559,1,00:00:00,100.00%,$0.00,0,0.00%
1926110542.1482933760,1,00:00:00,100.00%,$0.00,0,0.00%
1935434180.1487466222,1,00:00:00,100.00%,$0.00,0,0.00%
1943707524.1490075090,1,00:00:00,100.00%,$0.00,0,0.00%
1943849931.1490256777,1,00:05:59,0.00%,$0.00,0,0.00%
1950972993.1490272175,1,00:00:00,100.00%,$0.00,0,0.00%
1953306680.1436565263,1,00:01:59,0.00%,$0.00,0,0.00%
1954096391.1490013140,1,00:00:55,0.00%,$0.00,0,0.00%
1955073814.1490364576,1,00:00:00,100.00%,$0.00,0,0.00%
1958458287.1481391084,1,00:00:00,100.00%,$0.00,0,0.00%
1961557649.1480204590,1,00:00:43,0.00%,$0.00,0,0.00%
1961636368.1490253678,1,00:02:45,0.00%,$0.00,0,0.00%
1962780310.1490024727,1,00:00:00,100.00%,$0.00,0,0.00%
1967432895.1488207406,1,00:00:00,100.00%,$0.00,0,0.00%
197064868.1490508657,1,00:00:16,0.00%,$0.00,0,0.00%
1972397872.1490372363,1,00:00:00,100.00%,$0.00,0,0.00%
1975358983.1467486042,1,00:00:26,0.00%,$0.00,0,0.00%
1976316894.1489789246,1,00:00:00,100.00%,$0.00,0,0.00%
1977687822.1477437279,1,00:00:35,0.00%,$0.00,0,0.00%
1977836044.1489427700,1,00:00:00,100.00%,$0.00,0,0.00%
1978815728.1490195775,1,00:00:00,100.00%,$0.00,0,0.00%
1979845043.1489832019,1,00:00:00,100.00%,$0.00,0,0.00%
1982051887.1490245325,1,00:08:29,0.00%,$0.00,0,0.00%
1983198582.1459116202,1,00:00:10,0.00%,$0.00,0,0.00%
1984907963.1490235333,1,00:00:00,100.00%,$0.00,0,0.00%
1987477417.1490244749,1,00:00:00,100.00%,$0.00,0,0.00%
1988844163.1480209531,1,00:00:00,100.00%,$0.00,0,0.00%
1990419608.1479233213,1,00:00:26,0.00%,$0.00,0,0.00%
1990791779.1490483382,1,00:00:00,100.00%,$0.00,0,0.00%
1992437142.1487696131,1,00:00:00,100.00%,$0.00,0,0.00%
19946885.1490287328,1,00:00:00,100.00%,$0.00,0,0.00%
1995031780.1490086323,1,00:00:00,100.00%,$0.00,0,0.00%
1995154986.1490220466,1,00:00:00,100.00%,$0.00,0,0.00%
1995608849.1490010618,1,00:00:00,100.00%,$0.00,0,0.00%
2000612859.1485231323,1,00:00:39,0.00%,$0.00,0,0.00%
2003883280.1490553636,1,00:00:00,100.00%,$0.00,0,0.00%
2003990011.1476984948,1,00:00:00,100.00%,$0.00,0,0.00%
2005291029.1490529666,1,00:02:44,0.00%,$0.00,0,0.00%
2006270475.1462228919,1,00:00:00,100.00%,$0.00,0,0.00%
2010291663.1482529417,1,00:00:00,100.00%,$0.00,0,0.00%
2010727053.1490215118,1,00:00:00,100.00%,$0.00,0,0.00%
2012218255.1490452142,1,00:00:00,100.00%,$0.00,0,0.00%
2016906052.1459493624,1,00:00:00,100.00%,$0.00,0,0.00%
2017585184.1476918157,1,00:04:48,0.00%,$0.00,0,0.00%
2022233501.1490320495,1,00:00:00,100.00%,$0.00,0,0.00%
2023645116.1490118361,1,00:00:00,100.00%,$0.00,0,0.00%
2024819295.1482349882,1,00:00:00,100.00%,$0.00,0,0.00%
2025021131.1490460765,1,00:00:00,100.00%,$0.00,0,0.00%
2026453417.1490460095,1,00:00:00,100.00%,$0.00,0,0.00%
2027544117.1490365342,1,00:00:00,100.00%,$0.00,0,0.00%
2028600073.1490458239,1,00:01:17,0.00%,$0.00,0,0.00%
2029897808.1488890973,1,00:00:32,0.00%,$0.00,0,0.00%
2031293330.1488334121,1,00:00:00,100.00%,$0.00,0,0.00%
2031305665.1490513660,1,00:00:00,100.00%,$0.00,0,0.00%
2031655343.1442440786,1,00:00:00,100.00%,$0.00,0,0.00%
2032233155.1486836346,1,00:00:00,100.00%,$0.00,0,0.00%
2035999288.1490510120,1,00:00:00,100.00%,$0.00,0,0.00%
2037529388.1490488364,1,00:00:00,100.00%,$0.00,0,0.00%
2038861394.1482534832,1,00:00:00,100.00%,$0.00,0,0.00%
2041092410.1490189625,1,00:00:00,100.00%,$0.00,0,0.00%
2041524751.1479654682,1,00:00:00,100.00%,$0.00,0,0.00%
204186438.1490586942,1,00:03:25,0.00%,$0.00,0,0.00%
2042921626.1490104737,1,00:00:00,100.00%,$0.00,0,0.00%
2045867561.1441296689,1,00:00:00,100.00%,$0.00,0,0.00%
204710719.1486645389,1,00:00:00,100.00%,$0.00,0,0.00%
2048237847.1480583286,1,00:00:00,100.00%,$0.00,0,0.00%
2048659081.1480933703,1,00:00:00,100.00%,$0.00,0,0.00%
2050451636.1490025797,1,00:00:00,100.00%,$0.00,0,0.00%
2052111506.1490018545,1,00:00:00,100.00%,$0.00,0,0.00%
2055299538.1490526356,1,00:00:00,100.00%,$0.00,0,0.00%
2057486077.1482123089,1,00:00:00,100.00%,$0.00,0,0.00%
2058156829.1490301327,1,00:18:08,0.00%,$0.00,0,0.00%
2058586402.1487568899,1,00:00:00,100.00%,$0.00,0,0.00%
2064037080.1479306401,1,00:00:00,100.00%,$0.00,0,0.00%
2064087492.1490040277,1,00:00:00,100.00%,$0.00,0,0.00%
2065632491.1490247055,1,00:00:00,100.00%,$0.00,0,0.00%
2071335912.1479903607,1,00:00:00,100.00%,$0.00,0,0.00%
207603418.1480464012,1,00:04:05,0.00%,$0.00,0,0.00%
2083697195.1490208021,1,00:00:00,100.00%,$0.00,0,0.00%
2086050005.1482414865,1,00:00:00,100.00%,$0.00,0,0.00%
2087735354.1465969803,1,00:00:00,100.00%,$0.00,0,0.00%
2088156740.1489666907,1,00:03:04,0.00%,$0.00,0,0.00%
208854554.1457500740,1,00:00:00,100.00%,$0.00,0,0.00%
2090075279.1490504296,1,00:02:09,0.00%,$0.00,0,0.00%
2090326557.1490159419,1,00:00:00,100.00%,$0.00,0,0.00%
2090343018.1485957504,1,00:29:12,0.00%,$0.00,0,0.00%
2092835484.1490013397,1,00:00:00,100.00%,$0.00,0,0.00%
2093208243.1490480653,1,00:02:49,0.00%,$0.00,0,0.00%
209381205.1490462368,1,00:01:25,0.00%,$0.00,0,0.00%
2096220272.1486925466,1,00:03:32,0.00%,$0.00,0,0.00%
2098987443.1490101835,1,00:00:00,100.00%,$0.00,0,0.00%
2106410029.1490048079,1,00:00:00,100.00%,$0.00,0,0.00%
2108937905.1484863893,1,00:00:53,0.00%,$0.00,0,0.00%
2110568850.1490239161,1,00:00:00,100.00%,$0.00,0,0.00%
2111097614.1479672652,1,00:00:00,100.00%,$0.00,0,0.00%
2118444536.1454878095,1,00:01:21,0.00%,$0.00,0,0.00%
2118633499.1490083551,1,00:00:00,100.00%,$0.00,0,0.00%
2118787404.1490573702,1,00:00:00,100.00%,$0.00,0,0.00%
212327175.1419702715,1,00:00:00,100.00%,$0.00,0,0.00%
2124199934.1490012524,1,00:11:21,0.00%,$0.00,0,0.00%
2127042559.1490522827,1,00:00:00,100.00%,$0.00,0,0.00%
2131285970.1490388497,1,00:00:00,100.00%,$0.00,0,0.00%
2131918990.1490210470,1,00:00:00,100.00%,$0.00,0,0.00%
2132156689.1485721623,1,00:00:00,100.00%,$0.00,0,0.00%
2132739934.1487018979,1,00:00:35,0.00%,$0.00,0,0.00%
2136539809.1488387161,1,00:00:00,100.00%,$0.00,0,0.00%
2136797392.1487768207,1,00:09:50,0.00%,$0.00,0,0.00%
2138239433.1490383198,1,00:00:39,0.00%,$0.00,0,0.00%
2138306928.1490388797,1,00:02:19,0.00%,$0.00,0,0.00%
2138845362.1490249938,1,00:00:00,100.00%,$0.00,0,0.00%
2141702364.1490036190,1,00:00:00,100.00%,$0.00,0,0.00%
2142982787.1482780684,1,00:00:00,100.00%,$0.00,0,0.00%
2143299807.1484806209,1,00:00:00,100.00%,$0.00,0,0.00%
2143330556.1489987090,1,00:00:55,0.00%,$0.00,0,0.00%
2145622193.1490550163,1,00:00:00,100.00%,$0.00,0,0.00%
217540847.1486900123,1,00:15:17,0.00%,$0.00,0,0.00%
224876060.1428262828,1,00:00:00,100.00%,$0.00,0,0.00%
228052006.1484599099,1,00:00:00,100.00%,$0.00,0,0.00%
229115931.1490553601,1,00:00:00,100.00%,$0.00,0,0.00%
229969432.1432402056,1,00:00:00,100.00%,$0.00,0,0.00%
230425968.1490016255,1,00:00:34,0.00%,$0.00,0,0.00%
231904708.1490546860,1,00:00:00,100.00%,$0.00,0,0.00%
231936715.1489764109,1,00:00:07,0.00%,$0.00,0,0.00%
23497282.1490136478,1,00:00:57,0.00%,$0.00,0,0.00%
236025878.1489889357,1,00:00:00,100.00%,$0.00,0,0.00%
236324936.1421250086,1,00:00:00,100.00%,$0.00,0,0.00%
243894839.1490011251,1,00:06:10,0.00%,$0.00,0,0.00%
247510161.1474771771,1,00:08:34,0.00%,$0.00,0,0.00%
248622035.1480577812,1,00:00:00,100.00%,$0.00,0,0.00%
251532388.1488893379,1,00:04:00,0.00%,$0.00,0,0.00%
255231397.1486145045,1,00:00:00,100.00%,$0.00,0,0.00%
256114872.1399120793,1,00:00:00,100.00%,$0.00,0,0.00%
256469230.1490095836,1,00:00:00,100.00%,$0.00,0,0.00%
256683533.1477593559,1,00:00:00,100.00%,$0.00,0,0.00%
256806613.1400391880,1,00:05:12,0.00%,$0.00,0,0.00%
25749519.1490342034,1,00:00:00,100.00%,$0.00,0,0.00%
257661577.1447313269,1,00:30:59,0.00%,$0.00,0,0.00%
259483715.1488460551,1,00:00:00,100.00%,$0.00,0,0.00%
276715868.1490382646,1,00:04:30,0.00%,$0.00,0,0.00%
277366383.1457369969,1,00:03:19,0.00%,$0.00,0,0.00%
278952012.1490406021,1,00:00:00,100.00%,$0.00,0,0.00%
281625951.1486069347,1,00:04:51,0.00%,$0.00,0,0.00%
282300299.1490195760,1,00:00:00,100.00%,$0.00,0,0.00%
282961227.1490051025,1,00:00:00,100.00%,$0.00,0,0.00%
286628290.1490274879,1,00:00:00,100.00%,$0.00,0,0.00%
287662035.1459362351,1,00:01:12,0.00%,$0.00,0,0.00%
290199229.1441202990,1,00:00:00,100.00%,$0.00,0,0.00%
29026500.1484514088,1,00:00:39,0.00%,$0.00,0,0.00%
295830347.1490368025,1,00:01:53,0.00%,$0.00,0,0.00%
303600974.1490564672,1,00:00:00,100.00%,$0.00,0,0.00%
303676578.1490102010,1,00:00:00,100.00%,$0.00,0,0.00%
309564035.1466103947,1,00:01:44,0.00%,$0.00,0,0.00%
310862643.1479047948,1,00:02:49,0.00%,$0.00,0,0.00%
312009311.1490118254,1,00:00:58,0.00%,$0.00,0,0.00%
313154248.1485103471,1,00:15:48,0.00%,$0.00,0,0.00%
314673250.1490153299,1,00:11:16,0.00%,$0.00,0,0.00%
316785543.1472253975,1,00:00:00,100.00%,$0.00,0,0.00%
318271094.1489525889,1,00:00:00,100.00%,$0.00,0,0.00%
318908382.1490552710,1,00:00:00,100.00%,$0.00,0,0.00%
324980812.1490296511,1,00:00:00,100.00%,$0.00,0,0.00%
32523908.1490490951,1,00:00:00,100.00%,$0.00,0,0.00%
325298416.1488834467,1,00:01:26,0.00%,$0.00,0,0.00%
326112852.1490517405,1,00:00:00,100.00%,$0.00,0,0.00%
326187877.1490571224,1,00:01:11,0.00%,$0.00,0,0.00%
329645156.1477172564,1,00:00:00,100.00%,$0.00,0,0.00%
336846188.1490201047,1,00:00:00,100.00%,$0.00,0,0.00%
342892127.1485719877,1,00:00:00,100.00%,$0.00,0,0.00%
344312525.1490279509,1,00:00:00,100.00%,$0.00,0,0.00%
345229117.1490298059,1,00:00:00,100.00%,$0.00,0,0.00%
346385324.1433458740,1,00:00:58,0.00%,$0.00,0,0.00%
346679536.1483934407,1,00:00:00,100.00%,$0.00,0,0.00%
347803678.1485054634,1,00:04:57,0.00%,$0.00,0,0.00%
351531746.1490476885,1,00:00:00,100.00%,$0.00,0,0.00%
35250327.1490188260,1,00:00:00,100.00%,$0.00,0,0.00%
354854627.1490114151,1,00:00:00,100.00%,$0.00,0,0.00%
355099144.1489991923,1,00:00:00,100.00%,$0.00,0,0.00%
35513333.1490472366,1,00:00:00,100.00%,$0.00,0,0.00%
35569332.1475533309,1,00:00:00,100.00%,$0.00,0,0.00%
355854540.1482679133,1,00:00:00,100.00%,$0.00,0,0.00%
356052098.1490117807,1,00:00:00,100.00%,$0.00,0,0.00%
357416845.1490289111,1,00:00:00,100.00%,$0.00,0,0.00%
35964511.1472920483,1,00:00:00,100.00%,$0.00,0,0.00%
363108187.1490303434,1,00:02:30,0.00%,$0.00,0,0.00%
363686264.1490357362,1,00:05:55,0.00%,$0.00,0,0.00%
364881338.1490033085,1,00:00:00,100.00%,$0.00,0,0.00%
371117534.1490381835,1,00:36:46,0.00%,$0.00,0,0.00%
371746624.1490388707,1,00:00:37,0.00%,$0.00,0,0.00%
37363852.1490119481,1,00:00:54,0.00%,$0.00,0,0.00%
37369381.1475393510,1,00:00:29,0.00%,$0.00,0,0.00%
374876888.1490381102,1,00:00:11,0.00%,$0.00,0,0.00%
374892872.1490390228,1,00:00:00,100.00%,$0.00,0,0.00%
37964500.1490238222,1,00:00:00,100.00%,$0.00,0,0.00%
381052258.1490218024,1,00:03:13,0.00%,$0.00,0,0.00%
381940657.1474360738,1,00:03:28,0.00%,$0.00,0,0.00%
382887256.1490568320,1,00:00:00,100.00%,$0.00,0,0.00%
387267538.1480896593,1,00:13:23,0.00%,$0.00,0,0.00%
387302628.1468199999,1,00:00:44,0.00%,$0.00,0,0.00%
395719408.1490462744,1,00:00:00,100.00%,$0.00,0,0.00%
396440684.1490157149,1,00:00:00,100.00%,$0.00,0,0.00%
397082580.1490458717,1,00:00:00,100.00%,$0.00,0,0.00%
397312915.1467160446,1,00:00:00,100.00%,$0.00,0,0.00%
397411822.1488308150,1,00:05:37,0.00%,$0.00,0,0.00%
399449828.1475455464,1,00:00:00,100.00%,$0.00,0,0.00%
402067841.1490138454,1,00:00:00,100.00%,$0.00,0,0.00%
402907588.1490579581,1,00:00:00,100.00%,$0.00,0,0.00%
404919214.1490448339,1,00:00:00,100.00%,$0.00,0,0.00%
406038107.1437315520,1,00:19:35,0.00%,$0.00,0,0.00%
407517676.1488826336,1,00:00:00,100.00%,$0.00,0,0.00%
409287528.1490075499,1,00:01:01,0.00%,$0.00,0,0.00%
41097262.1489060908,1,00:00:00,100.00%,$0.00,0,0.00%
417196793.1483685844,1,00:00:00,100.00%,$0.00,0,0.00%
4179879.1490448168,1,00:00:00,100.00%,$0.00,0,0.00%
420744408.1487719867,1,00:00:00,100.00%,$0.00,0,0.00%
421248398.1489248544,1,00:00:00,100.00%,$0.00,0,0.00%
422562847.1489702674,1,00:01:08,0.00%,$0.00,0,0.00%
42295423.1476825420,1,00:00:06,0.00%,$0.00,0,0.00%
423825762.1490042308,1,00:01:31,0.00%,$0.00,0,0.00%
428594104.1490066749,1,00:00:00,100.00%,$0.00,0,0.00%
43269568.1489934954,1,00:00:00,100.00%,$0.00,0,0.00%
432823397.1490119116,1,00:00:00,100.00%,$0.00,0,0.00%
432991035.1490033217,1,00:00:00,100.00%,$0.00,0,0.00%
43380989.1490093831,1,00:00:00,100.00%,$0.00,0,0.00%
443132349.1464748931,1,00:00:00,100.00%,$0.00,0,0.00%
443804008.1490455365,1,00:00:00,100.00%,$0.00,0,0.00%
449667730.1489289596,1,00:00:00,100.00%,$0.00,0,0.00%
456027359.1490197509,1,00:00:00,100.00%,$0.00,0,0.00%
456578791.1481579334,1,00:00:51,0.00%,$0.00,0,0.00%
459784581.1481263970,1,00:04:26,0.00%,$0.00,0,0.00%
461111929.1490548348,1,00:43:14,0.00%,$0.00,0,0.00%
462273723.1488583140,1,00:02:50,0.00%,$0.00,0,0.00%
463843190.1489852217,1,00:01:57,0.00%,$0.00,0,0.00%
465898617.1485139665,1,00:20:11,0.00%,$0.00,0,0.00%
466603647.1490319089,1,00:04:23,0.00%,$0.00,0,0.00%
